@RELATION train_movement

@ATTRIBUTE time NUMERIC
@ATTRIBUTE r2 NUMERIC
@ATTRIBUTE x NUMERIC
@ATTRIBUTE y NUMERIC
@ATTRIBUTE z NUMERIC
@ATTRIBUTE movement {moving,stopped}

@DATA
93.500000, 0.000582, 0.013370, -0.007528, -0.018618, moving
94.000000, 0.000254, -0.009296, -0.006368, -0.011254, moving
94.500000, 0.000068, 0.007922, -0.000708, -0.002206, moving
95.000000, 0.006538, -0.029389, -0.069131, -0.029926, stopped
95.500000, 0.001975, 0.044360, -0.002540, -0.000560, stopped
96.000000, 0.004990, -0.015277, -0.008546, -0.068435, stopped
96.500000, 0.009743, 0.086010, -0.032281, -0.036096, stopped
97.000000, 0.091732, -0.269321, 0.137390, 0.017950, stopped
97.500000, 0.019568, 0.139750, -0.001958, -0.005810, stopped
98.000000, 0.001706, 0.007820, -0.039966, 0.006878, stopped
98.500000, 0.157170, -0.177102, 0.067785, 0.348152, stopped
99.000000, 0.021068, -0.039435, -0.083851, -0.111722, stopped
99.500000, 0.003659, 0.019834, 0.055353, 0.014200, stopped
100.000000, 0.015051, 0.099979, -0.070780, 0.006742, stopped
100.500000, 0.007370, 0.045126, -0.072370, 0.009808, stopped
101.000000, 0.050111, 0.008624, 0.183433, -0.128021, stopped
101.500000, 0.025395, 0.111234, 0.073971, -0.086894, stopped
102.000000, 0.000615, -0.017235, 0.006638, -0.016558, stopped
102.500000, 0.023517, 0.077351, 0.056693, 0.119664, stopped
103.000000, 0.000033, -0.004453, 0.003436, 0.001017, stopped
103.500000, 0.000540, 0.008586, -0.010129, 0.019064, stopped
104.000000, 0.000374, -0.009350, 0.013691, -0.009967, stopped
104.500000, 0.001204, 0.003584, -0.003376, 0.034345, stopped
105.000000, 0.000098, 0.002457, 0.006524, 0.007038, stopped
105.500000, 0.000437, -0.019870, 0.005661, -0.003129, stopped
106.000000, 0.014610, -0.058551, -0.003803, -0.105678, stopped
106.500000, 0.007213, -0.064471, -0.043306, -0.034369, stopped
107.000000, 0.002564, 0.002492, -0.009123, -0.049749, stopped
107.500000, 0.002941, -0.016861, -0.015438, -0.049181, stopped
108.000000, 0.000534, -0.020078, -0.007935, 0.008222, stopped
108.500000, 0.013214, -0.068539, -0.026712, -0.088334, stopped
109.000000, 0.001003, 0.001807, 0.022395, -0.022327, stopped
109.500000, 0.013270, 0.090048, 0.057696, 0.042804, stopped
110.000000, 0.063504, 0.131054, 0.212314, -0.035379, stopped
110.500000, 0.113257, 0.251456, 0.166608, 0.149228, stopped
111.000000, 0.157464, 0.083767, 0.386291, 0.035011, stopped
111.500000, 0.018494, -0.126160, -0.050691, 0.002852, stopped
112.000000, 0.005191, -0.025136, 0.057005, -0.036194, stopped
112.500000, 0.077791, -0.278438, -0.006314, -0.014952, stopped
113.000000, 0.801434, 0.164798, 0.331447, -0.815118, stopped
113.500000, 0.105974, -0.060929, 0.144425, 0.285311, stopped
114.000000, 0.013522, 0.053164, -0.091959, 0.047321, stopped
