@RELATION train_movement

@ATTRIBUTE time NUMERIC
@ATTRIBUTE r2 NUMERIC
@ATTRIBUTE x NUMERIC
@ATTRIBUTE y NUMERIC
@ATTRIBUTE z NUMERIC
@ATTRIBUTE movement {moving,stopped}

@DATA
141.5,0.000582,-0.012362,-0.013618,-0.015617,stopped, {3}
142,0.000543,0.001119,-0.012686,-0.01951,stopped, {3}
142.5,0.000182,0.002697,-0.010134,-0.008487,stopped, {3}
143,0.00031,0.002022,-0.009986,-0.014347,stopped, {3}
143.5,0.0005,0.001584,-0.015125,-0.016401,stopped, {3}
144,0.000469,-0.003,-0.012891,-0.017149,stopped, {3}
144.5,0.000055,0.001657,-0.007122,0.001222,stopped, {3}
145,0.000052,0.00374,0.000198,0.006192,stopped, {3}
145.5,0.000113,0.002298,-0.010131,-0.002279,stopped, {3}
146,0.000367,0.001093,0.00335,0.018833,stopped, {3}
146.5,0.00005,0.002265,-0.001595,0.006531,stopped, {3}
147,0.000349,-0.008973,-0.015914,-0.00392,moving
147.5,0.001228,-0.024283,-0.01763,-0.01811,moving
148,0.006929,0.065978,0.016598,0.047965,moving
148.5,0.004811,-0.00464,-0.006622,-0.068888,moving
149,0.007548,-0.083041,-0.024671,-0.006573,moving
149.5,0.00084,0.028647,-0.004433,0.000129,moving
150,0.000091,0.009071,-0.002727,-0.001153,moving
150.5,0.004257,0.008568,-0.013723,-0.063207,moving
151,0.004484,-0.034638,0.005362,0.057054,moving
151.5,0.01058,-0.093905,-0.041974,0.000712,moving
152,0.038371,0.154991,0.01545,0.118787,moving
152.5,0.001666,-0.019846,-0.017826,0.030899,moving
153,0.007342,-0.031919,-0.03071,-0.073346,moving
153.5,0.002994,-0.053501,-0.004413,0.010594,moving
154,0.0012,-0.029328,-0.001065,0.018417,moving
154.5,0.016314,0.110966,-0.03443,-0.053058,moving
155,0.004755,-0.035375,-0.023989,-0.054114,moving
155.5,0.008309,-0.076628,-0.006699,0.048912,moving
156,0.002551,0.001468,-0.024771,-0.043991,moving
156.5,0.000933,0.002421,0.024161,0.018543,moving
