r2, X, Y, Z
0.017812, -0.046753, 0.032394, 0.120733
0.000469, 0.013246, -0.016741, -0.003593
0.000114, -0.005584, -0.004940, -0.007613
0.001618, 0.030744, -0.016443, 0.020069
0.011210, 0.027774, 0.041666, -0.093286
0.013935, 0.006772, 0.015895, 0.116773
0.035069, -0.024402, 0.035917, 0.182164
0.090560, 0.008262, -0.027983, -0.299515
0.005031, -0.009721, -0.027193, -0.064788
0.018256, 0.014494, -0.040222, -0.128174
0.034152, 0.045926, -0.043984, -0.173517
0.047348, 0.039977, -0.035587, -0.210911
0.001515, 0.020390, -0.023723, 0.023161
0.016677, 0.012426, 0.025517, -0.125980
0.001717, 0.036355, -0.018015, 0.008406
0.017087, 0.073340, -0.052535, -0.094596
0.024373, 0.040644, -0.062471, -0.137182
0.056541, -0.032711, 0.066631, 0.225902
0.003726, 0.015069, -0.038052, -0.045283
0.012636, 0.111536, 0.002223, -0.013804
0.022151, 0.084150, 0.006102, -0.122608
0.006530, -0.054059, 0.000804, 0.060057
0.005900, 0.012269, -0.028252, -0.070363
0.023222, -0.064088, -0.009703, -0.137916
0.001774, -0.007991, -0.002345, 0.041291, 0, Decelerating
0.020121, -0.062157, -0.028905, -0.124187
0.019829, -0.128162, -0.050963, 0.028395
0.006160, -0.059479, -0.040340, -0.031540
0.006523, -0.079755, -0.010832, 0.006686
0.015973, 0.007308, 0.085889, 0.092428
0.008526, -0.033681, -0.077414, -0.037401
0.003586, -0.001343, -0.059864, -0.000270
0.004297, -0.007038, -0.056618, -0.032274
0.001258, 0.014011, -0.023254, -0.022832
0.007271, -0.037512, 0.061149, 0.046097
0.000352, -0.012486, 0.010830, -0.008904
0.006527, -0.019305, -0.058074, -0.052743
0.003238, -0.032972, -0.023702, -0.039857
0.006501, 0.003265, -0.077358, -0.022500
0.025344, 0.062860, 0.028100, 0.143539
0.000397, -0.005755, 0.018882, -0.002728
0.004018, 0.041459, 0.038695, 0.028310
0.021345, 0.070039, -0.019154, 0.126777
0.010375, 0.054156, 0.056457, 0.065225
0.017098, -0.052622, -0.063643, -0.101384
0.007620, -0.042479, -0.072857, -0.022521
0.003343, 0.033440, -0.003735, 0.047016
0.004352, -0.010599, -0.057669, 0.030236
0.005147, -0.016103, -0.025629, -0.065043
0.003352, -0.013134, -0.055284, 0.011089
0.003753, -0.046192, -0.033155, 0.022814
0.002663, 0.004188, -0.051026, -0.006460
0.002071, 0.017494, 0.036634, 0.020567
0.007396, -0.014789, -0.071510, -0.045423
0.001221, 0.003401, 0.032262, -0.012991
0.000515, 0.022269, -0.004125, 0.001530
0.001342, 0.012602, -0.005841, 0.033894
0.022272, -0.009800, -0.031435, -0.145559
0.002703, 0.013235, -0.050007, -0.005252
0.006144, 0.041005, 0.056286, 0.035983
0.016569, -0.006030, -0.054852, -0.116294
0.001440, -0.005588, 0.024671, 0.028278
0.015593, -0.069645, -0.015418, -0.102492
0.013364, 0.007239, -0.071511, -0.090543
0.011650, 0.017143, -0.010493, -0.106045
0.002925, 0.013084, 0.005082, 0.052232
0.003545, -0.001426, -0.041644, -0.042531, 0, Accelerating
0.001590, -0.039242, 0.004050, 0.005764
0.007668, 0.040424, -0.050436, 0.059073
0.007351, 0.075376, -0.009729, 0.039688
0.010234, 0.055571, 0.033129, 0.077768
0.000919, -0.014763, 0.001586, -0.026438
0.005856, 0.045232, -0.051643, -0.033813
0.007958, -0.032712, -0.016005, -0.081436
0.001993, 0.000320, 0.010713, -0.043333
0.000880, -0.012513, -0.021507, -0.016149
0.003164, -0.016242, 0.011665, 0.052573
0.012685, -0.031277, -0.073893, -0.079037
0.002065, 0.015051, -0.000610, 0.042878
0.002090, 0.009151, -0.033218, -0.030044
0.005952, -0.023939, -0.046344, -0.056848
0.005616, -0.008952, -0.055072, -0.050032
0.032891, -0.073242, -0.061521, -0.154084
0.036431, -0.057469, -0.112641, -0.142968
0.010469, -0.058873, -0.003998, -0.083588
0.003401, 0.023129, -0.017064, 0.050743
0.005304, -0.039876, -0.023884, -0.056066
0.008218, -0.085211, 0.018534, -0.024777
0.003190, -0.019594, -0.030189, 0.043532
0.000728, -0.022887, 0.002638, 0.014036
0.002005, -0.024560, 0.034948, -0.013440
0.008077, 0.076487, 0.045452, 0.012684
0.002874, 0.026779, -0.017728, 0.042931
0.001562, 0.007740, 0.029181, 0.025503
0.021241, 0.046938, 0.081255, 0.111517
0.003060, 0.020617, 0.004110, 0.051163
0.006836, -0.004288, 0.071692, 0.040957
0.013714, 0.010018, -0.029872, -0.112790, 0, Decelerating
0.012931, -0.039126, -0.071976, -0.078865
0.003481, -0.025938, -0.000524, 0.052991
0.001191, -0.027756, 0.001274, -0.020463
0.014758, -0.034305, -0.007932, -0.116266
0.001826, 0.012670, -0.025922, -0.031514
0.000302, -0.004752, 0.015213, -0.006932
0.001061, 0.005787, -0.030708, -0.009215
0.009881, 0.006688, 0.032509, 0.093697
0.018000, -0.048752, -0.076349, -0.098965
0.001766, 0.022280, -0.034904, -0.007174
0.014689, 0.003760, 0.061700, 0.104249
0.002636, -0.030734, -0.025370, -0.032365
0.009897, -0.053592, -0.011931, -0.082958
0.007348, 0.019625, 0.013966, 0.082269
0.002670, 0.005592, 0.007252, -0.050858
0.001609, 0.025080, 0.029600, -0.010186
0.001003, -0.028216, -0.013922, 0.003548
0.011079, 0.063175, 0.003322, 0.084124
0.001892, 0.009914, -0.040744, 0.011551
0.000181, -0.002445, 0.004431, -0.012462
0.001035, 0.029405, 0.009041, 0.009390
0.001291, 0.008163, -0.022349, -0.026916
0.000271, 0.009652, 0.012830, 0.003647
0.000155, 0.003554, 0.000219, -0.011910
0.003640, 0.009641, -0.006556, -0.059194
0.000942, 0.029549, -0.004037, 0.007265
0.002308, 0.018142, 0.003141, -0.044369
0.015758, -0.120649, -0.008685, 0.033560
0.003766, -0.030284, -0.012032, -0.052003, 0, Stopped
0.002779, 0.011786, -0.021913, -0.046479
0.005089, 0.059658, -0.000019, 0.039109
0.082239, 0.070408, -0.223567, -0.165224
0.006112, -0.025728, 0.015517, 0.072177
0.000471, 0.019144, 0.008285, 0.006001
